Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status
T-57873-6911a13e-1e6e-44df-873e-3de6850a2b96,BR-P2-12-890137,2048506592,2022-11-25 01:44:54,2022-11-25 01:44:54,210.15,6.72,1188.0,38.016,0.0,0.0,BRL,5.6317,BR,0615b610-a228-11eb-bdcc-432cb832cc2b,2-12,MC,Mastercard,CREDIT_CARD,PAID
T-57873-4824b52c-657b-4c6c-a219-a809100b29a2,BR-P1-12-426298,0,2022-11-25 02:08:14,0,74.3,2.38,420.0,13.44,0.0,0.0,BRL,5.6317,BR,71aa7230-4830-11ec-92be-3bbfd59dc7f3,1-12,VI,Visa,CREDIT_CARD,REJECTED
D-57873-27b5dc5b-9785-42f2-9482-a5c77ccbb39f,BR-P1-1-813676,QRS1TXB1Q276QLOOUIP8BTZ1ASTH2HXL2WB,2022-11-25 02:33:28,2022-11-25 02:34:34,8.84,0.34,50.0,1.95,0.0,0.0,BRL,5.6317,BR,1f72470a-a5ef-49b8-85d3-4e1e4f745f2d,1-1-,PQ,PIX QR,CASH,PAID
D-57873-e8b6008c-dd81-4c2b-bce2-7f5704f85104,BR-P1-1-137614,QRS1TX8VKQNHVKPTMJ95HQMOWE3TGBHLND5,2022-11-25 04:04:49,0,8.84,0.34,50.0,1.95,0.0,0.0,BRL,5.6317,BR,cb6aaa2c-1aa2-47d3-8b5b-58e27d162627,1-1-,PQ,PIX QR,CASH,REJECTED
T-57873-6b1e6f12-0ce6-4afc-96ae-159eb1df9860,BR-P1-1-946443,111760230023PCPGODNC,2022-11-25 04:10:57,0,8.84,0.28,50.0,1.6,0.0,0.0,BRL,5.6317,BR,cb6aaa2c-1aa2-47d3-8b5b-58e27d162627,1-1-,EL,Elo,CREDIT_CARD,REJECTED
T-57873-53ab5979-cabc-4625-a491-2c60aaa817ea,BR-P2-12-333631,2048643992,2022-11-25 04:14:50,2022-11-25 04:14:50,210.15,6.72,1188.0,38.016,0.0,0.0,BRL,5.6317,BR,722cf1fe-1f94-4a01-b99e-5df67c6a3a74,2-12,MC,Mastercard,CREDIT_CARD,PAID
T-57873-ef0213e2-d5f7-4834-868e-13e278927164,MX-P1-1-941675,850053007246,2022-11-25 04:18:34,2022-11-25 04:18:33,9.67,0.31,198.57,6.3542,0.0,0.0,MXN,20.5411,MX,b4f09e38-d607-4dc9-841c-ccf8ff81187b,1-1-,VD,Visa Debit,DEBIT_CARD,PAID
D-57873-f6795a57-df38-416d-8cd0-5528abd4da2d,BR-P1-1-956325,QRS1TXGHSAWPQLZ3LXM9TSTSA3QZRE0AEIB,2022-11-25 04:20:29,2022-11-25 04:23:15,8.84,0.34,50.0,1.95,0.0,0.0,BRL,5.6317,BR,cb6aaa2c-1aa2-47d3-8b5b-58e27d162627,1-1-,PQ,PIX QR,CASH,PAID
T-57873-01470e44-c8a2-4ab5-bffe-ff36f0c4c4e7,PA-P2-12-323078,DLPA0288000245013307,2022-11-25 07:33:09,2022-11-25 07:33:08,228.0,11.29,228.0,11.286,0.0,0.0,USD,1.0,PA,b7e04f18-c6f7-4747-b4a3-0a6a70b0c789,2-12,VI,Visa,CREDIT_CARD,PAID
T-57873-0b516197-61c4-41b9-917d-08e4400ec6fe,PE-P1-1-606418,DLPA0288000247034613,2022-11-25 09:46:14,2022-11-25 09:46:14,10.14,0.74,41.43,3.0129,0.0,0.0,PEN,4.0853,PE,3e19a513-d872-4f1a-a16f-cd9261dc0529,1-1-,VD,Visa Debit,DEBIT_CARD,PAID
T-57873-10cbd18f-7471-4b7c-ab99-bea01a807537,BR-P1-1-326170,2048940037,2022-11-25 11:43:39,2022-11-25 11:43:38,8.84,0.28,50.0,1.6,0.0,0.0,BRL,5.6317,BR,cd79d42a-9c20-4077-b9ff-7cdfe114f48d,1-1-,VI,Visa,CREDIT_CARD,PAID
D-57873-ea859a40-6894-470e-8475-6dde4f34d564,BR-P1-1-792556,QRS1TXCXLR9IIB7A5ZRHJFBSSFNA5VLYSWG,2022-11-25 12:37:17,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6499,BR,cc20c5c7-6386-489e-99be-db1a9506c234,1-1-,PQ,PIX QR,CASH,REJECTED
D-57873-7443ece9-5f6a-4b74-aba2-527d84e65401,BR-P1-1-547250,QRS1TX1QU6DAG7DHOIO6ETFOQNRUA4K8NN1,2022-11-25 12:40:24,0,8.83,0.34,50.0,1.95,0.0,0.0,BRL,5.6433,BR,cc20c5c7-6386-489e-99be-db1a9506c234,1-1-,PQ,PIX QR,CASH,REJECTED
T-57873-32f3de15-558f-45dd-a25a-8b6aefc7bee2,BR-P1-1-727194,2049061636,2022-11-25 12:42:57,2022-11-25 12:42:56,8.83,0.28,50.0,1.6,0.0,0.0,BRL,5.6388,BR,cc20c5c7-6386-489e-99be-db1a9506c234,1-1-,VI,Visa,CREDIT_CARD,PAID
D-57873-7db23c01-c7d2-4134-b2a9-9cf883f6571e,BR-P2-3-136779,QRS1TXHMTXJQW6NIBWZOHBDJWGGNWBIGY4U,2022-11-25 13:34:24,0,67.12,2.62,381.87,14.8929,0.0,0.0,BRL,5.6676,BR,835ea980-6e1d-11ec-b6d5-1379906adf7b,2-3-,PQ,PIX QR,CASH,REJECTED
D-57873-d922b0f4-a4ac-4ef6-8531-21a59c191c8e,BR-P1-12-462263,QRS1TXVEZRLIDIWD35A1UKKQRNZHWUUT1FB,2022-11-25 13:56:58,0,73.69,2.87,420.0,16.38,0.0,0.0,BRL,5.6778,BR,b909b03b-6589-435e-b841-deb7a77d7de0,1-12,PQ,PIX QR,CASH,REJECTED
T-57873-7b8331f4-cfcc-4fe4-b5f7-9897f44dc2c2,CL-P1-1-579582,364113,2022-11-25 14:17:43,2022-11-25 14:17:40,9.53,0.39,9271.0,380.111,0.0,0.0,CLP,972.5489,CL,57da2f00-c32e-11eb-91d4-55025b7ba82e,1-1-,MC,Mastercard,CREDIT_CARD,PAID
D-57873-58ecaabd-80f1-48d7-9a30-3d231d52109e,BR-P1-12-997973,QRS1TXDAL8I6O48VLAGYAEO25MWGVAPM3TQ,2022-11-25 14:53:30,0,73.72,2.87,420.0,16.38,0.0,0.0,BRL,5.676,BR,403e7600-8049-11eb-a951-776d6b2b7b53,1-12,PQ,PIX QR,CASH,REJECTED
T-57873-dbcc5128-285b-4f1d-9f74-084d8a3c2ee4,BR-P1-12-716801,111760230023PCR1HUBC,2022-11-25 14:55:45,0,73.71,2.36,420.0,13.44,0.0,0.0,BRL,5.6765,BR,b909b03b-6589-435e-b841-deb7a77d7de0,1-12,VD,Visa Debit,DEBIT_CARD,REJECTED
T-57873-cb9bbcf2-358f-4167-b061-1951f1870ebd,PA-P2-1-125732,DLPA0288000248090805,2022-11-25 15:08:07,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0796532a-ddf4-44ac-ae07-c06b6e72dcd0,2-1-,VD,Visa Debit,DEBIT_CARD,REJECTED
T-57873-6ae69fc6-222f-4171-af4f-ad4c367fda9d,PA-P2-1-339503,DLPA0288000249090842,2022-11-25 15:08:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0796532a-ddf4-44ac-ae07-c06b6e72dcd0,2-1-,VD,Visa Debit,DEBIT_CARD,REJECTED
T-57873-483d4ffc-8e33-4384-b09e-04e5dbccc180,PA-P2-3-931358,DLPA0288000250100518,2022-11-25 16:05:19,0,73.29,3.63,73.29,3.6279,0.0,0.0,USD,1.0,PA,9edec1e5-7b38-4f84-9eff-07b7a680c721,2-3-,MC,Mastercard,CREDIT_CARD,REJECTED
T-57873-b39fd113-4536-4301-a587-659138a455ba,PA-P2-3-121607,DLPA0288000251100621,2022-11-25 16:06:24,0,73.29,3.63,73.29,3.6279,0.0,0.0,USD,1.0,PA,9edec1e5-7b38-4f84-9eff-07b7a680c721,2-3-,MD,MasterCard Debit,DEBIT_CARD,REJECTED
D-57873-8be5fbb1-f066-41f9-9f10-13f63ddcfa11,BR-P2-1-183653,QRS1TXB0IDG0U8IFEBNE7O5XZDERW1AB5DA,2022-11-25 16:23:35,2022-11-25 16:25:43,24.84,0.97,141.43,5.5158,0.0,0.0,BRL,5.6713,BR,4b97dba6-c765-4bad-af39-e64728aac103,2-1-,PQ,PIX QR,CASH,PAID
D-57873-5c029fbd-0c6d-4ee4-ae14-f2d06fb9e5d9,BR-P1-1-994239,QRS1TX4E8E46PXUEP1WXJJHAYJIZTAL0ND3,2022-11-25 16:51:57,2022-11-25 16:52:38,8.73,0.34,50.0,1.95,0.0,0.0,BRL,5.7035,BR,06a2f335-8cdc-4471-a888-35037a0fbce8,1-1-,PQ,PIX QR,CASH,PAID
T-57873-04097843-0b88-4ea6-afb0-295ac08111ba,PE-P2-12-991773,DLPA0288000252111431,2022-11-25 17:14:33,0,231.26,12.46,948.0,51.0638,0.0,0.0,PEN,4.0992,PE,86617ba0-ab9c-11eb-aafe-73c05c7993d1,2-12,MC,Mastercard,CREDIT_CARD,REJECTED
T-57873-fc2b9d14-bac0-45dd-a188-6ec72e8644e5,PE-P1-1-550823,DLPA0288000253112214,2022-11-25 17:22:16,2022-11-25 17:22:15,10.11,0.74,41.43,3.0156,0.0,0.0,PEN,4.0992,PE,401f9770-a1de-11eb-901e-a36ec6c57792,1-1-,VD,Visa Debit,DEBIT_CARD,PAID
T-57873-bd31fb89-08be-47e2-b018-2e60a1f86562,PE-P2-12-737884,DLPA0288000254112759,2022-11-25 17:28:01,2022-11-25 17:28:00,231.26,12.46,948.0,51.0638,0.0,0.0,PEN,4.0992,PE,86617ba0-ab9c-11eb-aafe-73c05c7993d1,2-12,VI,Visa,CREDIT_CARD,PAID
REF-57873-5045e16c-1be1-4242-8e18-4057c30a0ec4,PE-P2-12-737884,0,2022-11-25 17:35:52,2022-11-25 17:45:01,231.26,1.0,948.0,0.0,0.0,0.0,PEN,0.0,PE,0,2-12,VI,Visa,CREDIT_CARD,REFUNDED
279874110,0,0,2022-11-25 17:45:01,2022-11-25 17:45:01,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,DEBITED
D-57873-00222d9a-4c98-415f-abb9-a19ec9cb5c4d,BR-P1-1-256453,QRS1TX2DXQIJ3B4ZTXKKF64APYZNHO8XEDD,2022-11-25 17:50:18,2022-11-25 17:51:16,8.71,0.34,50.0,1.95,0.0,0.0,BRL,5.7205,BR,7cb762c0-06b6-11ec-9c1c-bdaf03bdd9d0,1-1-,PQ,PIX QR,CASH,PAID
D-57873-668b82b1-3e5f-4ce1-aa03-5945b69885fe,BR-P1-3-597892,QRS1TX3ZQBW0PFSRNSAFGH0PXWO4KJ1SZQS,2022-11-25 17:55:55,2022-11-25 18:08:44,23.53,0.92,135.0,5.265,0.0,0.0,BRL,5.7146,BR,aa665aa8-80d0-40a7-b21c-64570d847e61,1-3-,PQ,PIX QR,CASH,PAID
T-57873-f1c8eb98-5d06-4cde-8ce1-ae2d40213eab,CL-P1-1-968143,1978193231,2022-11-25 18:51:37,2022-11-25 18:51:36,9.48,0.39,9271.0,380.111,0.0,0.0,CLP,978.1161,CL,455ea713-c1d8-49fa-b4cd-18a94e657936,1-1-,MD,MasterCard Debit,DEBIT_CARD,PAID
T-57873-5b4e6e8c-3622-43d2-943a-e3883d8e715e,BR-P1-12-946966,2050138191,2022-11-25 19:05:14,2022-11-25 19:05:13,72.92,2.33,420.0,13.44,0.0,0.0,BRL,5.7378,BR,9583367d-55d4-4d87-aa3c-168ba3876e54,1-12,VI,Visa,CREDIT_CARD,PAID
D-57873-6f6bd51b-f56f-4f5e-811f-127a3d6f68d1,BR-P1-1-975239,QRS1TXCOCQ8LQQMHJ5OBJOVYLYUSILGRMCG,2022-11-25 19:07:01,2022-11-25 19:09:31,8.69,0.34,50.0,1.95,0.0,0.0,BRL,5.735,BR,f4fb259b-0a22-49bd-a073-2471abb6802d,1-1-,PQ,PIX QR,CASH,PAID
T-57873-e4ec95b3-fdff-4b56-b3d1-f5e3b13f325f,PA-P1-1-100025,DLPA0288000256140537,2022-11-25 20:05:38,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,780d2009-2624-4238-901f-687ab7b60766,1-1-,VD,Visa Debit,DEBIT_CARD,REJECTED
REF-57873-bd43b4d8-2572-44f0-a3c1-fad3a4f50fb8,BR-P1-12-578268,0,2022-11-25 20:08:21,2022-11-25 20:15:05,73.35,1.0,420.0,0.0,0.0,0.0,BRL,0.0,BR,0,1-12,VI,Visa,CREDIT_CARD,REFUNDED
T-57873-1efd392a-663b-42a8-8c19-21b5690b6592,PA-P2-12-105075,DLPA0288000257141421,2022-11-25 20:14:24,0,228.0,11.29,228.0,11.286,0.0,0.0,USD,1.0,PA,f7f17a50-3cf7-11ec-858f-350ce334466c,2-12,MD,MasterCard Debit,DEBIT_CARD,REJECTED
279899070,0,0,2022-11-25 20:15:05,2022-11-25 20:15:05,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,DEBITED
T-57873-c7270667-d948-42ec-91ee-35faf7a522bb,PA-P2-12-532953,DLPA0288000258141512,2022-11-25 20:15:13,2022-11-25 20:15:13,228.0,11.29,228.0,11.286,0.0,0.0,USD,1.0,PA,f7f17a50-3cf7-11ec-858f-350ce334466c,2-12,VI,Visa,CREDIT_CARD,PAID
T-57873-6667e3e3-4862-4123-a55d-f7166dfd836b,PA-P1-1-797649,DLPA0288000259142141,2022-11-25 20:21:42,2022-11-25 20:21:42,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,780d2009-2624-4238-901f-687ab7b60766,1-1-,MD,MasterCard Debit,DEBIT_CARD,PAID
T-57873-8b9b7049-3b6b-4c65-bce1-0de1ea9e847b,BR-P1-1-322383,2050267597,2022-11-25 20:25:56,2022-11-25 20:25:56,8.7,0.28,50.0,1.6,0.0,0.0,BRL,5.7243,BR,bccfa9f0-3028-11ec-8314-c513b5bd5ada,1-1-,VI,Visa,CREDIT_CARD,PAID
T-57873-48a825b4-9921-4254-b7c5-072be1d8ec20,MX-P2-1-905663,730053516666,2022-11-25 20:26:11,2022-11-25 20:26:11,27.83,0.89,570.0,18.24,0.0,0.0,MXN,20.4846,MX,1e5d3d90-a2e9-11eb-9935-5bf6061b10b3,2-1-,MC,Mastercard,CREDIT_CARD,PAID
D-57873-531e9518-0a9a-49de-a551-0f0ce94a949c,BR-P1-1-120660,QRS1TXSJT4YC81ZR9G7SN4PVZPJH8EHC1U2,2022-11-25 20:48:16,2022-11-25 20:48:38,8.7,0.34,50.0,1.95,0.0,0.0,BRL,5.7227,BR,3bdce08d-ed7e-4851-b5c6-f0156796ca8c,1-1-,PQ,PIX QR,CASH,PAID
REF-57873-25089074-c9a0-4cf5-a512-3f2cc99ff71a,BR-P2-12-946330,0,2022-11-25 20:52:05,2022-11-25 20:55:10,206.91,1.0,1188.0,0.0,0.0,0.0,BRL,0.0,BR,0,2-12,VI,Visa,CREDIT_CARD,REFUNDED
REF-57873-4a215b6a-a0ba-4e8b-8041-2ce9c418d6cf,PE-P1-6-903107,0,2022-11-25 20:53:42,2022-11-25 20:55:14,48.98,1.0,198.84,0.0,0.0,0.0,PEN,0.0,PE,0,1-6-,VI,Visa,CREDIT_CARD,REFUNDED
279906823,0,0,2022-11-25 20:55:10,2022-11-25 20:55:10,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,DEBITED
279906960,0,0,2022-11-25 20:55:14,2022-11-25 20:55:14,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,DEBITED
T-57873-71b6cc07-595a-4348-9968-fbe9a1555f7b,PA-P1-1-216238,DLPA0288000261152214,2022-11-25 21:22:15,2022-11-25 21:22:15,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,c85ca8e3-ce4c-4f9f-b8c1-1f9531ef593e,1-1-,VI,Visa,CREDIT_CARD,PAID
T-57873-a65c9f64-016e-4735-88b9-3a95433d26c5,PA-P2-6-534132,DLPA0288000262154228,2022-11-25 21:42:31,2022-11-25 21:42:30,130.26,6.45,130.26,6.4479,0.0,0.0,USD,1.0,PA,e9c21f77-57dc-4418-88cd-602c45ac634c,2-6-,VI,Visa,CREDIT_CARD,PAID
T-57873-021228bb-d152-412c-a9ff-28e1b9f34070,PA-P1-1-268513,DLPA0288000263154941,2022-11-25 21:49:43,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,bf417f13-ea35-4f2c-b8f0-58441bd0e284,1-1-,VD,Visa Debit,DEBIT_CARD,REJECTED
T-57873-67681895-4ed7-4ba8-97b1-2363e434bf19,PA-P1-1-687596,DLPA0288000264155020,2022-11-25 21:50:22,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,bf417f13-ea35-4f2c-b8f0-58441bd0e284,1-1-,VD,Visa Debit,DEBIT_CARD,REJECTED
T-57873-3477716f-1db0-46a1-b69b-7f99cd4caafe,PA-P1-1-100308,DLPA0288000265155114,2022-11-25 21:51:16,2022-11-25 21:51:15,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,bf417f13-ea35-4f2c-b8f0-58441bd0e284,1-1-,MC,Mastercard,CREDIT_CARD,PAID
T-57873-abfb40a8-64b4-41bf-8d53-a68ebc7fc72c,PA-P1-1-742048,DLPA0288000266155712,2022-11-25 21:57:13,2022-11-25 21:57:12,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,0dcc78f0-b04d-11eb-bbc8-cb603c86ef3b,1-1-,VI,Visa,CREDIT_CARD,PAID
T-57873-f4ca56a5-eb4f-4a32-9b35-e6083f8ab154,BR-P1-1-863660,0,2022-11-25 22:24:12,0,8.7,0.28,50.0,1.6,0.0,0.0,BRL,5.7235,BR,6778100a-6f29-4fa6-b86e-ffbafc188b7c,1-1-,MC,Mastercard,CREDIT_CARD,REJECTED
T-57873-1da51b54-6f4c-417a-a912-2315c80b46cf,BR-P1-1-781880,2050467315,2022-11-25 22:25:38,2022-11-25 22:25:38,8.7,0.28,50.0,1.6,0.0,0.0,BRL,5.7235,BR,6778100a-6f29-4fa6-b86e-ffbafc188b7c,1-1-,MC,Mastercard,CREDIT_CARD,PAID
T-57873-5ef74b1c-7235-418b-a0d0-3154d9f40e50,PA-P1-1-719128,DLPA0288000267163231,2022-11-25 22:32:32,2022-11-25 22:32:32,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,54a273f0-82ab-11ec-8de1-5ddf442a2c5d,1-1-,VD,Visa Debit,DEBIT_CARD,PAID
T-57873-d7f01725-c03c-4918-a62c-ec8d4c7ad1f5,BR-P1-1-471688,2050483391,2022-11-25 22:33:45,2022-11-25 22:33:44,8.7,0.28,50.0,1.6,0.0,0.0,BRL,5.7235,BR,dd169630-4c69-11ec-b9f0-ad9d9d80abed,1-1-,MC,Mastercard,CREDIT_CARD,PAID
D-57873-2b511428-0e20-4319-8cbb-5c57b7e2f3ea,BR-P1-1-894920,QRS1TXYUAKLY6AKXTLROBV8OPS768SD7H5T,2022-11-25 22:34:55,2022-11-25 22:35:19,8.7,0.34,50.0,1.95,0.0,0.0,BRL,5.7235,BR,d0bea1c0-134d-11ec-8986-0758a8aa04fe,1-1-,PQ,PIX QR,CASH,PAID
T-57873-b249c0dc-9cec-4f41-94eb-41afd4766d45,PA-P1-1-968447,DLPA0288000268165926,2022-11-25 22:59:28,2022-11-25 22:59:28,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,aa8f7833-74f9-43a4-81e0-1b603fe95a5b,1-1-,VD,Visa Debit,DEBIT_CARD,PAID
D-57873-2fc68b91-b0e0-4aae-a1fd-6247bb072ffb,BR-P1-1-475683,QRS1TXAPPSIVLBODHTYSUF11EWRDSBJJVPE,2022-11-25 23:02:31,2022-11-25 23:03:12,8.7,0.34,50.0,1.95,0.0,0.0,BRL,5.7235,BR,e70e3bc0-ffa5-11eb-ba28-233126716af9,1-1-,PQ,PIX QR,CASH,PAID
D-57873-c7919026-d1f1-45cd-9f36-8ba4fdaff23a,BR-P1-1-319269,QRS1TXRIT0SZIL6XBTUSLPPW633LR0BZ7CA,2022-11-25 23:19:08,2022-11-25 23:22:29,8.7,0.34,50.0,1.95,0.0,0.0,BRL,5.7235,BR,06b0ecc0-4692-11ec-824d-a197f1b7a0bb,1-1-,PQ,PIX QR,CASH,PAID
T-57873-6d91920e-b236-4b3a-8944-8dfcb4a762e2,PA-P2-12-807642,DLPA0288000269172859,2022-11-25 23:29:01,0,228.0,11.29,228.0,11.286,0.0,0.0,USD,1.0,PA,0fccae19-801d-4c58-8398-5f02274c94c1,2-12,MD,MasterCard Debit,DEBIT_CARD,REJECTED
T-57873-1fa1026b-96bc-4792-a412-342f75a36860,BR-P1-3-341294,0,2022-11-25 23:49:53,0,23.5,0.75,135.0,4.32,0.0,0.0,BRL,5.7235,BR,9c09aab2-f76d-4cd6-a537-16d8cbb69df9,1-3-,MC,Mastercard,CREDIT_CARD,REJECTED
T-57873-4e9e8a36-600a-4c3d-951a-194b7a1b02c6,BR-P1-3-320670,0,2022-11-25 23:52:52,0,23.5,0.75,135.0,4.32,0.0,0.0,BRL,5.7235,BR,9c09aab2-f76d-4cd6-a537-16d8cbb69df9,1-3-,MC,Mastercard,CREDIT_CARD,REJECTED
T-57873-105d08ca-e67d-402a-b298-9c0d7ae0dc45,BR-P1-3-922825,2050616519,2022-11-25 23:53:39,2022-11-25 23:53:39,23.5,0.75,135.0,4.32,0.0,0.0,BRL,5.7235,BR,9c09aab2-f76d-4cd6-a537-16d8cbb69df9,1-3-,MC,Mastercard,CREDIT_CARD,PAID
T-57873-2675a9d7-5667-4e15-8545-0feedf12a866,PA-P1-1-855344,DLPA0288000270181448,2022-11-26 00:14:49,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,261b2ceb-df19-4383-8707-96f82ba6b246,1-1-,MD,MasterCard Debit,DEBIT_CARD,REJECTED
T-57873-0e7643a8-6a36-45e0-9165-fd7bc763b9d0,PA-P1-1-581443,DLPA0288000271181504,2022-11-26 00:15:05,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,261b2ceb-df19-4383-8707-96f82ba6b246,1-1-,MD,MasterCard Debit,DEBIT_CARD,REJECTED
T-57873-5aefbe19-4abc-4b1f-a6fc-c9ed3c4322a2,PA-P1-1-337954,DLPA0288000272181543,2022-11-26 00:15:44,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,261b2ceb-df19-4383-8707-96f82ba6b246,1-1-,MD,MasterCard Debit,DEBIT_CARD,REJECTED
T-57873-64597b85-50f9-4908-89d3-ca274b8fb3d2,BR-P2-1-568583,0,2022-11-26 00:55:20,0,24.62,0.79,141.43,4.5258,0.0,0.0,BRL,5.7235,BR,5a312640-1c88-11ec-a8f4-012b6e16b93b,2-1-,MC,Mastercard,CREDIT_CARD,REJECTED
T-57873-0763cf16-b9e4-47f4-bf12-ff01ce46e414,BR-P2-1-849804,2050724157,2022-11-26 00:56:29,2022-11-26 00:56:28,24.62,0.79,141.43,4.5258,0.0,0.0,BRL,5.7235,BR,5a312640-1c88-11ec-a8f4-012b6e16b93b,2-1-,MC,Mastercard,CREDIT_CARD,PAID
T-57873-5320d2ad-3d28-4368-9290-7ccff535a046,MX-P1-1-579748,820055165797,2022-11-26 01:48:59,0,9.68,0.31,198.57,6.3542,0.0,0.0,MXN,20.5173,MX,33d687ac-05eb-4a5b-95bd-44a203c77965,1-1-,MC,Mastercard,CREDIT_CARD,REJECTED
T-57873-b87f8919-264c-4c9c-b0da-629d24c11d4b,MX-P1-1-917509,920054669265,2022-11-26 01:52:15,0,9.68,0.31,198.57,6.3542,0.0,0.0,MXN,20.5173,MX,33d687ac-05eb-4a5b-95bd-44a203c77965,1-1-,VI,Visa,CREDIT_CARD,REJECTED
T-57873-ea28d9c8-a79c-423e-935a-9f0ae97bb169,MX-P1-1-788014,850054000806,2022-11-26 01:55:29,2022-11-26 01:55:28,9.68,0.31,198.57,6.3542,0.0,0.0,MXN,20.5173,MX,33d687ac-05eb-4a5b-95bd-44a203c77965,1-1-,MC,Mastercard,CREDIT_CARD,PAID
T-57873-228de4b4-c2f8-4eb1-aa72-237b27ec7fb8,PE-P1-1-296047,DLPA0288000273200307,2022-11-26 02:03:09,2022-11-26 02:03:08,10.11,0.74,41.43,3.015,0.0,0.0,PEN,4.0961,PE,acbeaa70-5869-11ec-9fbb-eb7dff69e4c2,1-1-,VD,Visa Debit,DEBIT_CARD,PAID
T-57873-fb8cc11d-8963-498c-abf4-9a0e369ebe62,BR-P1-1-677641,111760230023PCT6PAUC,2022-11-26 02:09:18,2022-11-26 02:09:17,8.7,0.28,50.0,1.6,0.0,0.0,BRL,5.7235,BR,61d22b6b-1054-49a8-a82c-07406fe773fa,1-1-,EL,Elo,CREDIT_CARD,PAID
T-57873-40dde740-b9cb-48b0-a36f-9100c2296be9,BR-P1-12-901084,2051227032,2022-11-26 12:47:00,2022-11-26 12:46:59,73.1,2.34,420.0,13.44,0.0,0.0,BRL,5.7235,BR,0a1b44e0-4579-11ec-a9c2-41920e68e9af,1-12,VI,Visa,CREDIT_CARD,PAID
T-57873-3d19f5fd-7b4d-4ab8-b952-080b9ea89b87,PA-P1-1-822208,DLPA0288000275085116,2022-11-26 14:51:17,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,08b1c13c-ddd5-406d-81e3-669c0e4be09f,1-1-,VD,Visa Debit,DEBIT_CARD,REJECTED
T-57873-045e9238-9465-4103-8d85-036d5532ded3,PA-P1-1-184261,DLPA0288000276085333,2022-11-26 14:53:34,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,08b1c13c-ddd5-406d-81e3-669c0e4be09f,1-1-,VD,Visa Debit,DEBIT_CARD,REJECTED
T-57873-675bf17e-8b3c-4c60-b4ad-9a11640fb38c,PA-P1-1-850762,DLPA0288000277085559,2022-11-26 14:56:00,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,08b1c13c-ddd5-406d-81e3-669c0e4be09f,1-1-,VD,Visa Debit,DEBIT_CARD,REJECTED
T-57873-e63f36a9-3935-44e1-882d-1ddc8e656960,PA-P1-1-552840,DLPA0288000278085815,2022-11-26 14:58:17,2022-11-26 14:58:16,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,08b1c13c-ddd5-406d-81e3-669c0e4be09f,1-1-,VD,Visa Debit,DEBIT_CARD,PAID
T-57873-519e081f-ae7d-4a00-8be6-627281fae2fb,BR-P2-12-374871,2051422231,2022-11-26 15:43:00,2022-11-26 15:43:00,206.78,6.62,1188.0,38.016,0.0,0.0,BRL,5.7235,BR,dd08c98b-745c-4ec8-8fa8-b232025529cb,2-12,MC,Mastercard,CREDIT_CARD,PAID
T-57873-c241fba3-89b9-479e-8a15-1585285e7840,MX-P2-1-517228,820055720057,2022-11-26 17:43:19,2022-11-26 17:43:19,27.78,0.89,570.0,18.24,0.0,0.0,MXN,20.5174,MX,b710e5ba-72c6-44fc-a8fd-d041f8de461a,2-1-,MD,MasterCard Debit,DEBIT_CARD,PAID
D-57873-0d898fab-8257-4cbb-9507-8a153f0b1de6,BR-P2-1-729580,QRS1TXLY1GRZLBHRDTXNISB7UYIBJSS4FXL,2022-11-26 18:04:35,2022-11-26 18:04:57,24.62,0.96,141.43,5.5158,0.0,0.0,BRL,5.7235,BR,3ec3458a-f4dd-44c8-8c9a-8eee8395608c,2-1-,PQ,PIX QR,CASH,PAID
